facility_id,facility_name,primary_sector,emissions_2023,label
1005264,DARTMOUTH COLLEGE HEATING PLANT,Other,41362.49,DARTMOUTH COLLEGE HEATING PLANT [1005264] -- Other
1007288,"Neptune, GC-613",Petroleum and Natural Gas Systems,41303.436,"Neptune, GC-613 [1007288] -- Petroleum and Natural Gas Systems"
1002244,CenterPoint Landfill,Waste,41225.5,CenterPoint Landfill [1002244] -- Waste
1004604,U.S. Army IMCOM and Fort Leonard Wood,Waste,41204.206,U.S. Army IMCOM and Fort Leonard Wood [1004604] -- Waste
1003898,"BRIDGESTONE AMERICAS TIRE OPERATIONS, LLC",Other,41169.244,"BRIDGESTONE AMERICAS TIRE OPERATIONS, LLC [1003898] -- Other"
1007689,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL,Waste,41115.2,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL [1007689] -- Waste
1002997,COOPER TIRE COMPANY,Other,41107.096,COOPER TIRE COMPANY [1002997] -- Other
1006123,US GYPSUM - GYPSUM PLANT,Minerals,41085.796,US GYPSUM - GYPSUM PLANT [1006123] -- Minerals
1007212,EMERALD PARK LANDFILL LLC,Waste,41069,EMERALD PARK LANDFILL LLC [1007212] -- Waste
1000380,GM TECHNICAL CENTER,Other,40909.196,GM TECHNICAL CENTER [1000380] -- Other
1004983,FRITO-LAY,Other,40904.896,FRITO-LAY [1004983] -- Other
1005675,NIPPON CHEMICAL TEXAS INC,Chemicals,40841.596,NIPPON CHEMICAL TEXAS INC [1005675] -- Chemicals
1005425,"Futamura USA, Inc.",Other,40731.396,"Futamura USA, Inc. [1005425] -- Other"
1004292,Weyerhaeuser NR- Columbia Falls,Other,40706.242,Weyerhaeuser NR- Columbia Falls [1004292] -- Other
1001970,LAKE CITY ARMY AMMUNITION PLANT,Other,40702.996,LAKE CITY ARMY AMMUNITION PLANT [1001970] -- Other
1003595,Merck Sharp & Dohme LLC,Chemicals,40614.69,Merck Sharp & Dohme LLC [1003595] -- Chemicals
1002100,CGGSWA Regional Landfill,Waste,40559,CGGSWA Regional Landfill [1002100] -- Waste
1003531,Eastern Gas Transmission and Storage - Oakford and Rock Springs Stations (Stor and Tran),Petroleum and Natural Gas Systems,40436.066,Eastern Gas Transmission and Storage - Oakford and Rock Springs Stations (Stor and Tran) [1003531] -- Petroleum and Natural Gas Systems
1002954,BRIDGESTONE FIRESTONE INCORPORATED,Other,40372.592,BRIDGESTONE FIRESTONE INCORPORATED [1002954] -- Other
1006024,Duluth Steam One,Power Plants,40363.836,Duluth Steam One [1006024] -- Power Plants
1002838,FLORIDA GAS TRANSMISSION COMPANY - ORLANDO,Petroleum and Natural Gas Systems,40243.728,FLORIDA GAS TRANSMISSION COMPANY - ORLANDO [1002838] -- Petroleum and Natural Gas Systems
1005029,Pioneer Cryogenic Plant,Petroleum and Natural Gas Systems,40218.004,Pioneer Cryogenic Plant [1005029] -- Petroleum and Natural Gas Systems
1006213,"Darling Ingredients, Inc. - Rose Hill",Other,40201.248,"Darling Ingredients, Inc. - Rose Hill [1006213] -- Other"
1006809,CENTRAL BI-PRODUCTS - LONG PRAIRIE,Other,40127.38,CENTRAL BI-PRODUCTS - LONG PRAIRIE [1006809] -- Other
1004808,Bordeaux Landfill,Waste,40072,Bordeaux Landfill [1004808] -- Waste
1006874,SOUTH DAKOTA SOYBEAN PROCESSORS,Other,39854.5,SOUTH DAKOTA SOYBEAN PROCESSORS [1006874] -- Other
1001911,ELLWOOD TEXAS FORGE NAVASOTA,Other,39754,ELLWOOD TEXAS FORGE NAVASOTA [1001911] -- Other
1002729,Ponca City Landfill,Waste,39751,Ponca City Landfill [1002729] -- Waste
1011009,Weber County Landfill,Waste,39748,Weber County Landfill [1011009] -- Waste
1005715,Carver-Marion-Wareham Landfill,Waste,39734.65,Carver-Marion-Wareham Landfill [1005715] -- Waste
1010060,Green Canyon 237 B,Petroleum and Natural Gas Systems,39715.956,Green Canyon 237 B [1010060] -- Petroleum and Natural Gas Systems
1001672,ELLWOOD MILL PRODUCTS,Other,39678.252,ELLWOOD MILL PRODUCTS [1001672] -- Other
1004633,POST FOODS,Other,39663.4,POST FOODS [1004633] -- Other
1002599,CLINTON COUNTY SANITARY LANDFILL (EAST),Waste,39638.448,CLINTON COUNTY SANITARY LANDFILL (EAST) [1002599] -- Waste
1002177,"DENCO II, LLC",Other,39582,"DENCO II, LLC [1002177] -- Other"
1004335,ALL PURPOSE LANDFILL,Waste,39544,ALL PURPOSE LANDFILL [1004335] -- Waste
1002609,OTTUMWA / WAPELLO COUNTY SANITARY LANDFILL,Waste,39467.1,OTTUMWA / WAPELLO COUNTY SANITARY LANDFILL [1002609] -- Waste
1002712,DUPONT EXPERIMENTAL STATION,Other,39430.594,DUPONT EXPERIMENTAL STATION [1002712] -- Other
1003979,CITY OF ELKO MUNICIPAL LANDFILL,Waste,39308.45,CITY OF ELKO MUNICIPAL LANDFILL [1003979] -- Waste
1002646,Pineview Landfill,Waste,39108.25,Pineview Landfill [1002646] -- Waste
1002013,KIMBERLY-CLARK CORP,Pulp and Paper,39083.552,KIMBERLY-CLARK CORP [1002013] -- Pulp and Paper
1002284,MCCAIN FOODS USA INC,Other,39067.116,MCCAIN FOODS USA INC [1002284] -- Other
1002286,LUNDAY-THAGARD COMPANY,Petroleum Product Suppliers,38843.264,LUNDAY-THAGARD COMPANY [1002286] -- Petroleum Product Suppliers
1003193,PANHANDLE EASTERN PIPE LINE CO - ALVA N HOPETON,Petroleum and Natural Gas Systems,38820.934,PANHANDLE EASTERN PIPE LINE CO - ALVA N HOPETON [1003193] -- Petroleum and Natural Gas Systems
1002300,US GYPSUM - EAST CHICAGO PLANT,Minerals,38723.004,US GYPSUM - EAST CHICAGO PLANT [1002300] -- Minerals
1007263,ALTO COLUMBIA LLC,Other,38610.604,ALTO COLUMBIA LLC [1007263] -- Other
1005464,Eastern Michigan University,Other,38610.556,Eastern Michigan University [1005464] -- Other
1006847,SAPUTO CHEESE USA INC,Other,38557.504,SAPUTO CHEESE USA INC [1006847] -- Other
1007804,SONOCO PRODUCTS COMPANY - CHATTANOOGA MILL,Pulp and Paper,38523.104,SONOCO PRODUCTS COMPANY - CHATTANOOGA MILL [1007804] -- Pulp and Paper
1002117,"EPNG Station 6755 Navajo, AZ",Petroleum and Natural Gas Systems,38481.726,"EPNG Station 6755 Navajo, AZ [1002117] -- Petroleum and Natural Gas Systems"
1008930,LA Semiconductor,Other,38433.521486,LA Semiconductor [1008930] -- Other
1004044,GRAND FORKS LANDFILL,Waste,38365.05,GRAND FORKS LANDFILL [1004044] -- Waste
1003068,PANHANDLE EASTERN PIPE LINE CO - LIBERAL,Petroleum and Natural Gas Systems,38343.94,PANHANDLE EASTERN PIPE LINE CO - LIBERAL [1003068] -- Petroleum and Natural Gas Systems
1004205,"CAMPBELL SOUP SUPPLY COMPANY, LLC DBA DIXON CANNING CORP.",Other,38238.156,"CAMPBELL SOUP SUPPLY COMPANY, LLC DBA DIXON CANNING CORP. [1004205] -- Other"
1004541,Morris Community Landfill,Waste,38122.5,Morris Community Landfill [1004541] -- Waste
1007355,University of South Carolina,Power Plants,37990.728,University of South Carolina [1007355] -- Power Plants
1006544,"CANTON, CITY OF, CANTON SANITARY LANDFILL",Waste,37966.75,"CANTON, CITY OF, CANTON SANITARY LANDFILL [1006544] -- Waste"
1002401,BARTON COUNTY SANITARY LANDFILL,Waste,37850.9,BARTON COUNTY SANITARY LANDFILL [1002401] -- Waste
1003722,UNIVERSITY OF DELAWARE,Other,37843.406,UNIVERSITY OF DELAWARE [1003722] -- Other
1003847,"The Goodyear Tire & Rubber Co, Inc",Other,37781.106,"The Goodyear Tire & Rubber Co, Inc [1003847] -- Other"
1008024,U.S. ARMY TRAINING CENTER (ATC) & FORT JACKSON RANGES,Waste,37768.56,U.S. ARMY TRAINING CENTER (ATC) & FORT JACKSON RANGES [1008024] -- Waste
1006535,OHIO VALLEY ALUMINUM CO INC,Metals,37759.608,OHIO VALLEY ALUMINUM CO INC [1006535] -- Metals
1003718,BENTONITE PERFORMANCE MINERALS LLC LOVELL,Other,37711.178,BENTONITE PERFORMANCE MINERALS LLC LOVELL [1003718] -- Other
1004206,3M Chemical Operations' Decatur Facility,Chemicals,37564.427924,3M Chemical Operations' Decatur Facility [1004206] -- Chemicals
1003299,WASTE MANAGEMENT OF LA LLC/RELIABLE LANDFILL,Waste,37441,WASTE MANAGEMENT OF LA LLC/RELIABLE LANDFILL [1003299] -- Waste
1011966,Providence Health & Service Alaska,Other,37408.208,Providence Health & Service Alaska [1011966] -- Other
1006273,MOM BRANDS CO - PLANT 2 - NORTHFIELD,Other,37319.16,MOM BRANDS CO - PLANT 2 - NORTHFIELD [1006273] -- Other
1007821,Cashion Gas Plant,Petroleum and Natural Gas Systems,37299.876,Cashion Gas Plant [1007821] -- Petroleum and Natural Gas Systems
1003417,Cleveland-Cliffs Steel Corporation,Metals,37239.36,Cleveland-Cliffs Steel Corporation [1003417] -- Metals
1006474,GELITA USA,Other,37116.56,GELITA USA [1006474] -- Other
1003550,KANSAS STATE UNIV MAIN CAMPUS,Other,37052.16,KANSAS STATE UNIV MAIN CAMPUS [1003550] -- Other
1003346,Sterling Gas Plant,Petroleum and Natural Gas Systems,36911.904909801786,Sterling Gas Plant [1003346] -- Petroleum and Natural Gas Systems
1000609,LAMB WESTON INC. Hermiston,Other,36902.232,LAMB WESTON INC. Hermiston [1000609] -- Other
1002987,Montclair State University,Other,36784.158,Montclair State University [1002987] -- Other
1006361,SANOFI PASTEUR,Chemicals,36717.412,SANOFI PASTEUR [1006361] -- Chemicals
1005722,GRIMES COUNTY CMP STN,Petroleum and Natural Gas Systems,36649.942,GRIMES COUNTY CMP STN [1005722] -- Petroleum and Natural Gas Systems
1001842,HONDA DEVELOPMENT AND MANUFACTURING OF AMERICA *,Other,36549.13,HONDA DEVELOPMENT AND MANUFACTURING OF AMERICA * [1001842] -- Other
1004944,TITANIUM METALS CORP TORONTO PLANT,Metals,36543.112,TITANIUM METALS CORP TORONTO PLANT [1004944] -- Metals
1000855,Cargill Meat Solutions Corporation,Other,36515.15,Cargill Meat Solutions Corporation [1000855] -- Other
1005651,LAMB WESTON INCORPORATED,Other,36455.112,LAMB WESTON INCORPORATED [1005651] -- Other
1002030,MOBILE BAY NGL RECOVERY PLANT,Petroleum and Natural Gas Systems,36454.914,MOBILE BAY NGL RECOVERY PLANT [1002030] -- Petroleum and Natural Gas Systems
1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Petroleum and Natural Gas Systems,36386.33,ANR Pipeline Blue Lake Complex Gas Storage Facility [1005958] -- Petroleum and Natural Gas Systems
1009130,WARNER CO2 TREATMENT PLANT,Petroleum and Natural Gas Systems,36362.576,WARNER CO2 TREATMENT PLANT [1009130] -- Petroleum and Natural Gas Systems
1007865,Northridge Gas Plant,Petroleum and Natural Gas Systems,36271.678,Northridge Gas Plant [1007865] -- Petroleum and Natural Gas Systems
1000219,French Island,Power Plants,36164.528,French Island [1000219] -- Power Plants
1005798,Energy Center Pittsburgh LLC,Power Plants,35906.164,Energy Center Pittsburgh LLC [1005798] -- Power Plants
1007539,ECO SERVICES DOMINGUEZ,Chemicals,35808.316,ECO SERVICES DOMINGUEZ [1007539] -- Chemicals
1000382,WINNESHIEK COUNTY SANITARY LANDFILL,Waste,35734.25,WINNESHIEK COUNTY SANITARY LANDFILL [1000382] -- Waste
1010064,Mississippi Canyon 109 A,Petroleum and Natural Gas Systems,35492.216,Mississippi Canyon 109 A [1010064] -- Petroleum and Natural Gas Systems
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,Chemicals,35437.916,ISP TECHNOLOGIES TEXAS CITY PLANT [1000022] -- Chemicals
1005391,XTO - Farrar Plant,Petroleum and Natural Gas Systems,35371.458,XTO - Farrar Plant [1005391] -- Petroleum and Natural Gas Systems
1004658,OREGON STATE UNIVERSITY,Other,35354.816,OREGON STATE UNIVERSITY [1004658] -- Other
1002393,High-Purity Silicon America Corporation,Metals,35314.868,High-Purity Silicon America Corporation [1002393] -- Metals
1004819,GEORGIA PACIFIC Gypsum LLC,Minerals,35313.87405912,GEORGIA PACIFIC Gypsum LLC [1004819] -- Minerals
1003110,DUTCHESS CO RESOURCE RECOVERY FACILITY,Waste,35187.722,DUTCHESS CO RESOURCE RECOVERY FACILITY [1003110] -- Waste
1004313,Worthington Landfill,Waste,35132.75,Worthington Landfill [1004313] -- Waste
1003707,Philip Morris USA,Other,35055.416,Philip Morris USA [1003707] -- Other
1001999,"USG INTERIORS, LLC - GREENVILLE PLANT",Minerals,35042.568,"USG INTERIORS, LLC - GREENVILLE PLANT [1001999] -- Minerals"
1000351,"MW/MB, LLC",Minerals,34971.216,"MW/MB, LLC [1000351] -- Minerals"
1007561,WYOMING SUGAR CO,Minerals,34967.848,WYOMING SUGAR CO [1007561] -- Minerals
1005362,LOUISIANA TECH UNIVERSITY,Power Plants,34965.02,LOUISIANA TECH UNIVERSITY [1005362] -- Power Plants
1004136,COVATION BIOMATERIALS KINSTON SITE,Other,34955.468,COVATION BIOMATERIALS KINSTON SITE [1004136] -- Other
1006532,TOYTOWN SLF,Waste,34953.5,TOYTOWN SLF [1006532] -- Waste
1001120,ST PAUL COGENERATION,Power Plants,34885.128,ST PAUL COGENERATION [1001120] -- Power Plants
1003814,FINK ROAD LANDFILL,Waste,34776.5,FINK ROAD LANDFILL [1003814] -- Waste
1003103,IMPERIAL Landfill,Waste,34693.75,IMPERIAL Landfill [1003103] -- Waste
1007061,WAYNE COUNTY LANDFILL,Waste,34626,WAYNE COUNTY LANDFILL [1007061] -- Waste
1003348,JOHNS MANVILLE INTERNATIONAL INC PLANT NO 8,Minerals,34614.572,JOHNS MANVILLE INTERNATIONAL INC PLANT NO 8 [1003348] -- Minerals
1001803,STARPET INCORPORATED,Other,34533.92,STARPET INCORPORATED [1001803] -- Other
1000399,UNION ELEC HARMON CREEK PLT,Metals,34386.372,UNION ELEC HARMON CREEK PLT [1000399] -- Metals
1006836,CALIFORNIA DAIRIES INC TURLOCK,Other,34373.92,CALIFORNIA DAIRIES INC TURLOCK [1006836] -- Other
1002317,SOLAR TURBINES INCORPORATED,Other,34340.708,SOLAR TURBINES INCORPORATED [1002317] -- Other
1000176,LAKE COUNTY CENTRAL PHASE I LANDFILL,Waste,34270.75,LAKE COUNTY CENTRAL PHASE I LANDFILL [1000176] -- Waste
1005432,AMERICAN AIRLINES,Other,34261.918,AMERICAN AIRLINES [1005432] -- Other
1002109,US DOE OAK RIDGE NATIONAL LABORATORY,Other,34203.918,US DOE OAK RIDGE NATIONAL LABORATORY [1002109] -- Other
1001768,"KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION",Power Plants,34140.798,"KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION [1001768] -- Power Plants"
1006865,Cavendish Farms,Other,34019.972,Cavendish Farms [1006865] -- Other
1005906,AR GLASS CONTAINER CORP,Minerals,34015.788,AR GLASS CONTAINER CORP [1005906] -- Minerals
1002700,CITY OF SNYDER LANDFILL,Waste,33923.25,CITY OF SNYDER LANDFILL [1002700] -- Waste
1004388,GEORGIA INSTITUTE OF TECHNOLOGY,Other,33909.072,GEORGIA INSTITUTE OF TECHNOLOGY [1004388] -- Other
1000618,LUBRIZOL CORPORATION,Chemicals,33808.066,LUBRIZOL CORPORATION [1000618] -- Chemicals
1003543,BROWARD COUNTY LANDFILL,Waste,33793.5,BROWARD COUNTY LANDFILL [1003543] -- Waste
1002031,ROGGEN GAS PLANT,Petroleum and Natural Gas Systems,33720.634,ROGGEN GAS PLANT [1002031] -- Petroleum and Natural Gas Systems
1007925,GREENRIDGE RECLAMATION Landfill,Waste,33692.75,GREENRIDGE RECLAMATION Landfill [1007925] -- Waste
1002311,Naval Submarine Base New London,Other,33690.214,Naval Submarine Base New London [1002311] -- Other
1007723,EVERGREEN RECYCLING & DISPOSAL,Waste,33635.04,EVERGREEN RECYCLING & DISPOSAL [1007723] -- Waste
1004470,CATERPILLAR INCORPORATED,Other,33561.97,CATERPILLAR INCORPORATED [1004470] -- Other
1003063,MERCURY MARINE FOND DU LAC COMPLEX,Other,33504.346,MERCURY MARINE FOND DU LAC COMPLEX [1003063] -- Other
1006021,CHEMUNG COUNTY LANDFILL,Waste,33487.2,CHEMUNG COUNTY LANDFILL [1006021] -- Waste
1002709,COVORO MINING SOLUTIONS LLC,Chemicals,33486.124,COVORO MINING SOLUTIONS LLC [1002709] -- Chemicals
1009539,DSM Nutritional Products,Other,33420.778,DSM Nutritional Products [1009539] -- Other
1010700,Diageo USVI,Other,33352.316,Diageo USVI [1010700] -- Other
1000639,THE BOEING COMPANY,Other,33303.224,THE BOEING COMPANY [1000639] -- Other
1003434,NOVELIS CORP - GREENSBORO,Metals,33165.024,NOVELIS CORP - GREENSBORO [1003434] -- Metals
1005580,SHAW INDUSTRIES GROUP INC PLANT 4,Other,33093.676,SHAW INDUSTRIES GROUP INC PLANT 4 [1005580] -- Other
1004465,American Canyon Landfill,Waste,33076.5,American Canyon Landfill [1004465] -- Waste
1002871,Little Rapids - Shawano Paper Mill,Pulp and Paper,33063.976,Little Rapids - Shawano Paper Mill [1002871] -- Pulp and Paper
1005556,WAYNE STATE UNIVERSITY,Other,33054.376,WAYNE STATE UNIVERSITY [1005556] -- Other
1002961,DAL TILE INTERNATIONAL,Minerals,33048.276,DAL TILE INTERNATIONAL [1002961] -- Minerals
1009333,TGP Station 264 Charlton,Petroleum and Natural Gas Systems,32834.178,TGP Station 264 Charlton [1009333] -- Petroleum and Natural Gas Systems
1003628,DAVIESS COUNTY LANDFILL,Waste,32758.7,DAVIESS COUNTY LANDFILL [1003628] -- Waste
1003347,Mertzon Gas Plant,Petroleum and Natural Gas Systems,32723.845232484135,Mertzon Gas Plant [1003347] -- Petroleum and Natural Gas Systems
1006664,Solvay USA,Chemicals,32669.876,Solvay USA [1006664] -- Chemicals
1003427,"SUMITOMO RUBBER USA, LLC",Other,32665.628,"SUMITOMO RUBBER USA, LLC [1003427] -- Other"
1005658,CALIFORNIA DAIRIES INC FRESNO,Other,32644.528,CALIFORNIA DAIRIES INC FRESNO [1005658] -- Other
1004105,"BUNGE NORTH AMERICA, INC.",Other,32615.528,"BUNGE NORTH AMERICA, INC. [1004105] -- Other"
1005725,"Potters Industries LLC. - Apex, NC",Minerals,32591.328,"Potters Industries LLC. - Apex, NC [1005725] -- Minerals"
1006075,THE COLLEGE OF NEW JERSEY,Other,32585.976,THE COLLEGE OF NEW JERSEY [1006075] -- Other
1005950,"Bavarian Trucking Co., Inc.",Waste,32575.65,"Bavarian Trucking Co., Inc. [1005950] -- Waste"
1006683,Washington University Medical School,Other,32569.428,Washington University Medical School [1006683] -- Other
1002470,WETUMKA GAS PROCESSING PLT,Natural Gas and Natural Gas Liquids Suppliers,32565.114,WETUMKA GAS PROCESSING PLT [1002470] -- Natural Gas and Natural Gas Liquids Suppliers
1003585,TOYOTA MOTOR MANUFACTURING TEXAS INC,Other,32499.528,TOYOTA MOTOR MANUFACTURING TEXAS INC [1003585] -- Other
1002747,US DOE BROOKHAVEN NATIONAL LABORATORY,Other,32466.122,US DOE BROOKHAVEN NATIONAL LABORATORY [1002747] -- Other
1002855,City of Okmulgee Landfill,Waste,32442.25,City of Okmulgee Landfill [1002855] -- Waste
1005588,VISTA METALS CORPORATION,Metals,32234.228,VISTA METALS CORPORATION [1005588] -- Metals
1005339,WILLIAM BEAUMONT HOSPITAL,Other,32222.678,WILLIAM BEAUMONT HOSPITAL [1005339] -- Other
1003408,3M INDUSTRIAL MINERAL PRODUCTS DIVISION,Minerals,32128.98,3M INDUSTRIAL MINERAL PRODUCTS DIVISION [1003408] -- Minerals
1002195,Sneed Booster Station,Petroleum and Natural Gas Systems,31990.12,Sneed Booster Station [1002195] -- Petroleum and Natural Gas Systems
1007163,UNIVERSITY OF NEBRASKA MEDICAL CENTER,Other,31943.422,UNIVERSITY OF NEBRASKA MEDICAL CENTER [1007163] -- Other
1006704,Gold Bond- BUR Plant,Minerals,31932.98,Gold Bond- BUR Plant [1006704] -- Minerals
1003227,IRIS GLEN ENVIRONMENTAL CENTER,Waste,31913.45,IRIS GLEN ENVIRONMENTAL CENTER [1003227] -- Waste
1003577,GERDAU AMERISTEEL US INC,Metals,31886.756,GERDAU AMERISTEEL US INC [1003577] -- Metals
1004295,PRATT & WHITNEY MIDDLETOWN,Other,31813.526,PRATT & WHITNEY MIDDLETOWN [1004295] -- Other
1000667,Cleary Flood,Power Plants,31764.358,Cleary Flood [1000667] -- Power Plants
1005363,"CALUMET KARNS CITY REFINING, LLC.",Petroleum and Natural Gas Systems,31730.056,"CALUMET KARNS CITY REFINING, LLC. [1005363] -- Petroleum and Natural Gas Systems"
1006081,Darling Ingredients Inc.,Other,31706.112,Darling Ingredients Inc. [1006081] -- Other
1008767,"Irving Tissue, Inc. Fort Edward Facility",Pulp and Paper,31614.48,"Irving Tissue, Inc. Fort Edward Facility [1008767] -- Pulp and Paper"
1004898,"FRITO-LAY, INC. - PERRY PLANT",Other,31603.23,"FRITO-LAY, INC. - PERRY PLANT [1004898] -- Other"
1010127,International Paper - Erie Lowville Landfill III,Waste,31443,International Paper - Erie Lowville Landfill III [1010127] -- Waste
1004804,3M NEVADA PLANT,Other,31394.032,3M NEVADA PLANT [1004804] -- Other
1011233,Bedford County Landfill,Waste,31387.2,Bedford County Landfill [1011233] -- Waste
1005984,"Corning Pharmaceutical Glass, LLC",Minerals,31362.284,"Corning Pharmaceutical Glass, LLC [1005984] -- Minerals"
1006570,Molson Coors-MILWAUKEE BREWERY,Other,31356.132,Molson Coors-MILWAUKEE BREWERY [1006570] -- Other
1005637,HENNEPIN COUNTY ENERGY CENTER,Power Plants,31325.732,HENNEPIN COUNTY ENERGY CENTER [1005637] -- Power Plants
1009233,Vermillion Gas Plant,Petroleum and Natural Gas Systems,31324.642,Vermillion Gas Plant [1009233] -- Petroleum and Natural Gas Systems
1010937,"Alaska Village Electric Cooperative, Inc.",Power Plants,31213.24,"Alaska Village Electric Cooperative, Inc. [1010937] -- Power Plants"
1004730,"JESSOP STEEL, LLC WASHINGTON FACILITY",Metals,31117.332,"JESSOP STEEL, LLC WASHINGTON FACILITY [1004730] -- Metals"
1005150,CARLTON FORGE WORKS,Other,31109.032,CARLTON FORGE WORKS [1005150] -- Other
1001215,PASSAIC VALLEY SEWER COMM,Other,31066.484,PASSAIC VALLEY SEWER COMM [1001215] -- Other
1006466,MEMPHIS CELLULOSE LLC,Pulp and Paper,30833.784,MEMPHIS CELLULOSE LLC [1006466] -- Pulp and Paper
1004926,ANR Pipeline Birmingham CS,Petroleum and Natural Gas Systems,30814.436,ANR Pipeline Birmingham CS [1004926] -- Petroleum and Natural Gas Systems
1004718,"Imerys Filtration Minerals, Inc.",Other,30768.584,"Imerys Filtration Minerals, Inc. [1004718] -- Other"
1002798,HUNT SOUTHLAND REFINING COMPANY,Petroleum Product Suppliers,30709.172,HUNT SOUTHLAND REFINING COMPANY [1002798] -- Petroleum Product Suppliers
1003205,Abbott Nutrition - A Division of Abbott Laboratories,Other,30662.284,Abbott Nutrition - A Division of Abbott Laboratories [1003205] -- Other
1000420,Equus Power I,Power Plants,30655.836,Equus Power I [1000420] -- Power Plants
1002165,HURON REAL ESTATE ASSOCIATES,Other,30628.484,HURON REAL ESTATE ASSOCIATES [1002165] -- Other
1007717,CARESTREAM HEALTH INC.,Chemicals,30627.584,CARESTREAM HEALTH INC. [1007717] -- Chemicals
1012864,Agropur,Other,30474.536,Agropur [1012864] -- Other
1004660,PITTSBURGH CORNING CORPORATION,Minerals,30469.644,PITTSBURGH CORNING CORPORATION [1004660] -- Minerals
1007665,GALLIA COUNTY LANDFILL *,Waste,30453.7,GALLIA COUNTY LANDFILL * [1007665] -- Waste
1004315,"MITSUBISHI CHEMICAL AMERICA, INC. - POLYESTER FILM DIVISION",Other,30446.836,"MITSUBISHI CHEMICAL AMERICA, INC. - POLYESTER FILM DIVISION [1004315] -- Other"
1012110,County of Orange - CUF,Other,30430.836,County of Orange - CUF [1012110] -- Other
1005111,WARBASSE HOUSES & POWER PLANT,Power Plants,30341.884,WARBASSE HOUSES & POWER PLANT [1005111] -- Power Plants
1003045,Petro-Hunt L.L.C.,Natural Gas and Natural Gas Liquids Suppliers,30338.252,Petro-Hunt L.L.C. [1003045] -- Natural Gas and Natural Gas Liquids Suppliers
1004467,OHIO COUNTY BALEFILL LANDFILL,Waste,30310.65,OHIO COUNTY BALEFILL LANDFILL [1004467] -- Waste
1005544,NEW MEXICO STATE UNIVERSITY CAMPUS,Other,30291.736,NEW MEXICO STATE UNIVERSITY CAMPUS [1005544] -- Other
1006693,FM 812 Landfill,Waste,30257.5,FM 812 Landfill [1006693] -- Waste
1009491,CertainTeed,Minerals,30246.096,CertainTeed [1009491] -- Minerals
1003486,TITAN TIRE CORPORATION OF FREEPORT,Other,30192.284,TITAN TIRE CORPORATION OF FREEPORT [1003486] -- Other
1000356,Kensing LLC,Chemicals,30169.836,Kensing LLC [1000356] -- Chemicals
1009616,"Fiberteq, LLC",Minerals,30168.236,"Fiberteq, LLC [1009616] -- Minerals"
1004024,WESTROCK (DALLAS MILL),Pulp and Paper,30070.336,WESTROCK (DALLAS MILL) [1004024] -- Pulp and Paper
1008786,Bakelite Synthetics,Other,30049.388,Bakelite Synthetics [1008786] -- Other
1002861,SONOCO - NEWPORT,Pulp and Paper,30003.488,SONOCO - NEWPORT [1002861] -- Pulp and Paper
1009701,Mosaic Carlsbad Facility,Other,29978.686,Mosaic Carlsbad Facility [1009701] -- Other
1003277,Dunn Compressor Station,Petroleum and Natural Gas Systems,29965.712,Dunn Compressor Station [1003277] -- Petroleum and Natural Gas Systems
1007014,SWIFT BEEF CO,Other,29941.964,SWIFT BEEF CO [1007014] -- Other
1006111,ANHEUSER BUSCH INC,Other,29821.856,ANHEUSER BUSCH INC [1006111] -- Other
1007393,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",Import and Export of Equipment Containing Fluorintaed GHGs,29768.73,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC [1007393] -- Import and Export of Equipment Containing Fluorintaed GHGs"
1004098,"MARCAL MANUFACTURING, LLC.",Pulp and Paper,29614.14,"MARCAL MANUFACTURING, LLC. [1004098] -- Pulp and Paper"
1003360,PASCAGOULA GAS PLANT,Petroleum and Natural Gas Systems,29578.394,PASCAGOULA GAS PLANT [1003360] -- Petroleum and Natural Gas Systems
1005446,MIDSTREAM ENERGY PARTNERS NORTH COLES LEVEE GAS PLANT,Natural Gas and Natural Gas Liquids Suppliers,29576.194,MIDSTREAM ENERGY PARTNERS NORTH COLES LEVEE GAS PLANT [1005446] -- Natural Gas and Natural Gas Liquids Suppliers
1002867,ANHEUSER BUSCH INC. - L.A. BREWERY,Other,29572.14,ANHEUSER BUSCH INC. - L.A. BREWERY [1002867] -- Other
1003607,"Dunn Paper - Ladysmith, LLC",Pulp and Paper,29542.088,"Dunn Paper - Ladysmith, LLC [1003607] -- Pulp and Paper"
1003176,ANHEUSER BUSCH LLC,Other,29532.488,ANHEUSER BUSCH LLC [1003176] -- Other
1007725,Metro Recycling and Disposal Facility,Waste,29508.226,Metro Recycling and Disposal Facility [1007725] -- Waste
1003542,Metro Nashville District Energy System,Power Plants,29485.14,Metro Nashville District Energy System [1003542] -- Power Plants
1007811,STONY HOLLOW LANDFILL INC,Waste,29484.65,STONY HOLLOW LANDFILL INC [1007811] -- Waste
